courseCode,sectionId,sectionNumber,semesterId,sessionId,beginDate,endDate,creditHours,capacity,currentEnrollment,status,permCount,meetingDays,meetingDaysRaw,startTime,endTime,room,instructors
"ASTR066LXKS","ASTR066LXKS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","20","20","Closed","2","Tue","--T----","17:30","19:00","CU NS E082","Buchholz, James R."
"ASTR066LXKS","ASTR066LXKS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","20","17","R","2","Tue","--T----","19:05","20:30","CU NS E082","Buchholz, James R."
"ASTR121  PO","ASTR121  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","12","7","Open","3","Mon;Wed","-M-W---","13:15","14:30","PO ESTE 1249","Miller, Simona J"
"ASTR125  PO","ASTR125  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","12","4","Open","2","Mon;Wed","-M-W---","13:15","14:30","PO ESTE 1249","Moreno, Jorge"
"BIOL007  PO","BIOL007  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","32","31","Closed","23","Mon","-M-----","09:00","12:00","PZ RRC 106","Meyer, Wallace M.,, III"
"BIOL007 LPO","BIOL007 LPO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","8","7","Closed","2","Tue","--T----","09:00","12:00","PO ARR ARR","Meyer, Wallace M.,, III"
"BIOL007 LPO","BIOL007 LPO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","8","11","Closed","10","Wed","---W---","09:00","12:00","PO ARR ARR","Meyer, Wallace M.,, III"
"BIOL007 LPO","BIOL007 LPO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","0.0","8","5","Open","0","Thu","----R--","09:00","12:00","PO ARR ARR","Meyer, Wallace M.,, III"
"BIOL007 LPO","BIOL007 LPO-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","0.0","8","8","Closed","5","Fri","-----F-","09:00","12:00","PO ARR ARR","Meyer, Wallace M.,, III"
"BIOL023  HM","BIOL023  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","23","Closed","0","Mon","-M-----","13:15","17:05","HM ON B141","Hur, Jae"
"BIOL023  HM","BIOL023  HM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","21","R","0","Tue","--T----","13:15","17:05","HM ON B141","Stoebel, Daniel"
"BIOL023  HM","BIOL023  HM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","23","Closed","0","Wed","---W---","13:15","17:05","HM ON B141","Vizcarra, Edward"
"BIOL023  HM","BIOL023  HM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","24","Closed","0","Thu","----R--","13:15","17:05","HM ON B141","Schulz, Erika Danae"
"BIOL023  HM","BIOL023  HM-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","1.0","22","23","Closed","2","Fri","-----F-","13:15","17:05","HM ON B141","Cabrera, Ilva"
"BIOL041C PO","BIOL041C PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","23","Closed","3","Mon","-M-----","13:15","17:00","PO SE 121","Crane, Edward J."
"BIOL041C PO","BIOL041C PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","23","Closed","3","Mon","-M-----","13:15","17:00","PO SE 121","Crane, Edward J."
"BIOL041C PO","BIOL041C PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","23","Closed","0","Wed","---W---","13:15","17:00","PO SE 121","Crane, Edward J."
"BIOL041C PO","BIOL041C PO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","23","Closed","0","Wed","---W---","13:15","17:00","PO SE 121","Crane, Edward J."
"BIOL041C PO","BIOL041C PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","17","Closed","5","Thu","----R--","13:15","17:00","PO SE 121","Olson, Sara K."
"BIOL041C PO","BIOL041C PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","17","Closed","5","Thu","----R--","13:15","17:00","PO SE 121","Olson, Sara K."
"BIOL041C PO","BIOL041C PO-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","18","Open","0","Fri","-----F-","13:15","17:00","PO SE 121","Olson, Sara K."
"BIOL041C PO","BIOL041C PO-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","20","18","Open","0","Fri","-----F-","13:15","17:00","PO SE 121","Olson, Sara K."
"BIOL041E PO","BIOL041E PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","20","Open","1","Mon;Wed;Fri","-M-W-F-","10:00","10:50","PO SCOM 104","Hanzawa, Frances M."
"BIOL041ELPO","BIOL041ELPO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","7","Open","0","Tue","--T----","13:15","17:00","PO SE 113","Hanzawa, Frances M."
"BIOL041ELPO","BIOL041ELPO-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","13","Open","0","Wed","---W---","13:15","17:00","PO SE 113","Hanzawa, Frances M."
"BIOL042L KS","BIOL042L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","2.0","20","19","Open","0","Tue;Thu","--T-R--","13:15","16:15","CU NS W122","Kato, Mihoko"
"BIOL042L KS","BIOL042L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","2.0","20","19","Open","0","Tue;Thu","--T-R--","13:15","16:15","CU NS W122","Kato, Mihoko"
"BIOL042L KS","BIOL042L KS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","2.0","20","15","Open","0","Mon;Wed;Fri","-M-W-F-","10:00","12:00","SC HM AUD","Kato, Mihoko"
"BIOL042L KS","BIOL042L KS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","2.0","20","15","Open","0","Mon;Wed;Fri","-M-W-F-","10:00","12:00","SC HM AUD","Kato, Mihoko"
"BIOL044L KS","BIOL044L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","40","38","R","5","Tue;Thu","--T-R--","11:00","12:15","CU NS E082","Schlau, Benjamin"
"BIOL044L KS","BIOL044L KS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","40","31","Open","11","Mon;Wed;Fri","-M-W-F-","09:00","09:50","CU NS E007","McFarlane, Donald A."
"BIOL044L KS","BIOL044L KS-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","40","42","Closed","3","Mon;Wed","-M-W---","11:00","12:15","CU NS E082","Brodman, Robert"
"BIOL044L KS","BIOL044L KS-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","40","18","Open","0","Tue;Thu","--T-R--","09:35","10:50","CU NS E008","Monroy, Jenna"
"BIOL044L KS","BIOL044L KS-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","1.0","40","31","R","10","Tue;Thu","--T-R--","11:00","12:15","CU NS E008","Monroy, Jenna"
"BIOL044L KS","BIOL044L KS-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","1.0","40","40","Closed","2","Tue;Thu","--T-R--","09:35","10:50","CU NS E212","Schlau, Benjamin"
"BIOL045LXKS","BIOL045LXKS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","19","Closed","15","Mon","-M-----","13:15","17:00","CU NS W106","Brown, Michael"
"BIOL045LXKS","BIOL045LXKS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","19","Closed","19","Tue","--T----","13:15","17:00","CU NS W106","Goodrich, Garrett"
"BIOL045LXKS","BIOL045LXKS-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","18","Closed","8","Wed","---W---","13:15","17:00","CU NS W106","Brown, Michael"
"BIOL045LXKS","BIOL045LXKS-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","16","Closed","12","Thu","----R--","13:15","17:00","CU NS W106","Steele, Stephanie"
"BIOL045LXKS","BIOL045LXKS-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","19","Closed","9","Fri","-----F-","13:15","17:00","CU NS W106","Steele, Stephanie"
"BIOL045LXKS","BIOL045LXKS-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","19","Closed","9","Mon","-M-----","13:15","17:00","CU NS W112","Preest, Marion"
"BIOL045LXKS","BIOL045LXKS-07 SP2026","07","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","16","Closed","15","Tue","--T----","13:15","17:00","CU NS W112","Kohn, Cory"
"BIOL045LXKS","BIOL045LXKS-08 SP2026","08","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","19","Closed","4","Wed","---W---","13:15","17:00","CU NS W112","Goodrich, Garrett"
"BIOL045LXKS","BIOL045LXKS-09 SP2026","09","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","18","Closed","7","Thu","----R--","13:15","17:00","CU NS W112","Kohn, Cory"
"BIOL045LXKS","BIOL045LXKS-11 SP2026","11","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","19","Closed","7","Tue","--T----","13:15","17:00","CU NS W218","Schlau, Benjamin"
"BIOL045LXKS","BIOL045LXKS-12 SP2026","12","SP2026","SP2026","2026-01-20","2026-05-15","0.0","16","18","Closed","2","Wed","---W---","13:15","17:00","CU NS W218","Comito, Robert"
"BIOL046  HM","BIOL046  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","120","114","Open","0","Mon;Wed","-M-W---","09:00","09:50","HM SHAN 1430","Hur, Jae"
"BIOL046R HM","BIOL046R HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","28","29","Closed","1","Fri","-----F-","09:00","09:50","HM SHAN 2475","Bush, Eliot C."
"BIOL046R HM","BIOL046R HM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","28","29","Closed","2","Fri","-----F-","09:00","09:50","HM SHAN 2460","Hur, Jae"
"BIOL046R HM","BIOL046R HM-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","0.0","28","28","Closed","0","Fri","-----F-","10:00","10:50","HM SHAN 2475","Bush, Eliot C."
"BIOL046R HM","BIOL046R HM-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","0.0","28","28","Closed","2","Fri","-----F-","10:00","10:50","HM SHAN 2460","Hur, Jae"
"BIOL054  HM","BIOL054  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","6","Open","1","Thu","----R--","13:15","17:15","HM SHAN 2444","Stoebel, Daniel"
"BIOL054  HM","BIOL054  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","6","Open","1","Thu","----R--","13:15","17:15","HM SHAN 2444","Stoebel, Daniel"
"BIOL054  HM","BIOL054  HM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","13","Closed","5","Fri","-----F-","13:15","17:15","HM SHAN 3461","Ahn, Anna N."
"BIOL054  HM","BIOL054  HM-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","13","Closed","5","Fri","-----F-","13:15","17:15","HM SHAN 3461","Ahn, Anna N."
"BIOL057L KS","BIOL057L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","40","39","R","5","Mon;Wed","-M-W---","09:35","10:50","CU NS E050","Comito, Robert"
"BIOL057LXKS","BIOL057LXKS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","20","21","Closed","5","Mon","-M-----","13:15","15:15","CU NS E050","Comito, Robert"
"BIOL057LXKS","BIOL057LXKS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","20","17","Open","4","Mon","-M-----","15:30","17:30","CU NS E050","Comito, Robert"
"BIOL101  HM","BIOL101  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","36","22","Open","0","Tue;Thu","--T-R--","14:45","16:00","HM BK B126","Ahn, Anna N."
"BIOL106  PO","BIOL106  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","12","Closed","15","Mon","-M-----","13:15","17:00","PO SVBI 140","Karnovsky, Nina Jane"
"BIOL106  PO","BIOL106  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","12","Closed","15","Mon","-M-----","13:15","17:00","PO SVBI 140","Karnovsky, Nina Jane"
"BIOL108  HM","BIOL108  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","24","12","Open","6","Mon;Tue","-MT----","16:15","17:30","HM SHAN 2440","Adolph, Stephen C."
"BIOL110  HM","BIOL110  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","12","7","Open","4","Thu","----R--","13:15","17:15","HM ON B150","Donaldson-Matasci, Matina"
"BIOL110  HM","BIOL110  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","12","7","Open","4","Thu","----R--","13:15","17:15","HM ON B150","Donaldson-Matasci, Matina"
"BIOL111  KS","BIOL111  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","26","Closed","0","Mon;Wed;Fri","-M-W-F-","10:00","10:50","CU NS E212","Vyas, Aditi"
"BIOL113L KS","BIOL113L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","19","Closed","0","Thu","----R--","13:15","17:15","CU NS W125","Ferree, Elise D."
"BIOL113L KS","BIOL113L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","19","Closed","0","Thu","----R--","13:15","17:15","CU NS W125","Ferree, Elise D."
"BIOL131  KS","BIOL131  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","23","R","14","Tue;Thu","--T-R--","09:35","10:50","CU NS E158","Steele, Andrew D."
"BIOL131L KS","BIOL131L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","15","Tue","--T----","13:15","17:15","CU NS W113","Preest, Marion"
"BIOL131L KS","BIOL131L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","15","Tue","--T----","13:15","17:15","CU NS W113","Preest, Marion"
"BIOL135L KS","BIOL135L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","16","R","1","Mon","-M-----","13:15","17:15","PZ RRC 106","Brodman, Robert"
"BIOL135L KS","BIOL135L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","16","R","1","Mon","-M-----","13:15","17:15","PZ RRC 106","Brodman, Robert"
"BIOL141L KS","BIOL141L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","R","10","Wed","---W---","13:15","17:15","CU NS W125","Heers, Ashley"
"BIOL141L KS","BIOL141L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","R","10","Wed","---W---","13:15","17:15","CU NS W125","Heers, Ashley"
"BIOL143  KS","BIOL143  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","25","Closed","9","Tue;Thu","--T-R--","09:35","10:50","CU NS E007","Vyas, Aditi"
"BIOL143  KS","BIOL143  KS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","23","R","5","Mon;Wed","-M-W---","11:00","12:15","CU NS E180","Vyas, Aditi"
"BIOL151L KS","BIOL151L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","9","Open","3","Wed","---W---","13:15","17:15","CU NS W224","Ferree, Patrick M."
"BIOL151L KS","BIOL151L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","9","Open","3","Wed","---W---","13:15","17:15","CU NS W224","Ferree, Patrick M."
"BIOL154  HM","BIOL154  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","24","19","Open","7","Mon;Wed;Fri","-M-W-F-","09:00","09:50","HM SHAN 3465","Guo, Jessica"
"BIOL156L KS","BIOL156L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","15","R","1","Thu","----R--","13:15","17:15","CU NS W224","Finseth, Findley"
"BIOL156L KS","BIOL156L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","15","R","1","Thu","----R--","13:15","17:15","CU NS W224","Finseth, Findley"
"BIOL157L KS","BIOL157L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","1","Tue","--T----","13:15","17:15","CU NS E270","Armstrong, Jennifer"
"BIOL157L KS","BIOL157L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","18","Closed","1","Tue","--T----","13:15","17:15","CU NS E270","Armstrong, Jennifer"
"BIOL160  HM","BIOL160  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","20","16","Open","14","Mon;Wed","-M-W---","11:00","12:15","HM BK B126","Schulz, Erika Danae"
"BIOL161  HM","BIOL161  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","99","0","Open","2","","-------","00:00","00:00","HM ARR ","Staff"
"BIOL164  KS","BIOL164  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","23","R","0","Mon;Wed","-M-W---","09:35","10:50","SC HM 121","Grill, Larry K."
"BIOL168L KS","BIOL168L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","36","Closed","23","Tue;Thu","--T-R--","11:00","12:15","CU NS E014","Chandrangsu, Pete"
"BIOL168LXKS","BIOL168LXKS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","9","16","Closed","16","Tue","--T----","13:15","17:15","CU NS W224","Staff, Scripps"
"BIOL168LXKS","BIOL168LXKS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","0.0","9","20","Closed","14","Fri","-----F-","13:15","17:15","CU NS W224","Staff, Scripps"
"BIOL169L KS","BIOL169L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","9","Wed","---W---","13:15","17:15","CU NS E082","Gilman, Sarah"
"BIOL169L KS","BIOL169L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","9","Wed","---W---","13:15","17:15","CU NS E082","Gilman, Sarah"
"BIOL170  PO","BIOL170  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","6","Open","3","Tue","--T----","13:15","17:00","PO SE 227","Martinez, Daniel E."
"BIOL170  PO","BIOL170  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","6","Open","3","Tue","--T----","13:15","17:00","PO SE 227","Martinez, Daniel E."
"BIOL170L KS","BIOL170L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","4","Wed","---W---","13:15","17:15","CU NS E270","Jay, Kyle"
"BIOL170L KS","BIOL170L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","17","R","4","Wed","---W---","13:15","17:15","CU NS E270","Jay, Kyle"
"BIOL173  PO","BIOL173  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","13","Open","6","Fri","-----F-","11:00","12:15","PO SE 227","Cavalcanti, Andre"
"BIOL173  PO","BIOL173  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","13","Open","6","Fri","-----F-","11:00","12:15","PO SE 227","Cavalcanti, Andre"
"BIOL173L KS","BIOL173L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","18","7","Open","2","Mon","-M-----","13:15","17:15","CU NS W224","Ferree, Patrick M."
"BIOL174  PO","BIOL174  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","14","9","Open","7","Mon;Wed;Fri","-M-W-F-","10:00","10:50","PO SE 227","Cavalcanti, Andre"
"BIOL175  KS","BIOL175  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","21","R","24","Tue;Thu","--T-R--","08:10","09:25","CU NS E212","Kohn, Cory"
"BIOL176  KS","BIOL176  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","35","Closed","33","Tue;Thu","--T-R--","09:35","10:50","CU NS E050","McFarlane, Donald A."
"BIOL177  KS","BIOL177  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","17","16","R","6","Mon;Wed;Fri","-M-W-F-","10:00","10:50","CU NS E008","Wu, Taia"
"BIOL177  KS","BIOL177  KS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","12","12","Closed","0","Mon;Wed;Fri","-M-W-F-","11:00","11:50","SC HM 201","Liu, Mira"
"BIOL182  HM","BIOL182  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","3.0","14","14","Closed","8","Mon;Wed;Fri","-M-W-F-","10:00","10:50","HM SHAN 2425","Brucks, Spencer D"
"BIOL184  HM","BIOL184  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","4","4","Closed","1","Wed","---W---","13:15","17:15","HM JA 1204","Brucks, Spencer D"
"BIOL187M KS","BIOL187M KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","18","14","Open","13","Wed","---W---","13:15","15:45","PZ RRC 106","McFarlane, Donald A."
"BIOL188L KS","BIOL188L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","100","1","Open","1","","-------","00:00","00:00","CU ARR ","McFarlane, Donald A."
"BIOL190  PO","BIOL190  PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.5","20","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Wilson, KeriAnne M."
"BIOL190L KS","BIOL190L KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","100","35","Open","2","","-------","00:00","00:00","CU ARR ","McFarlane, Donald A."
"BIOL191  HM","BIOL191  HM-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","0.0","50","16","Open","2","Tue","--T----","11:00","12:15","HM SHAN 3460","Bush, Eliot C."
"BIOL191  KS","BIOL191  KS-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","16","Open","0","Thu","----R--","14:45","16:00","CU NS E180","Kato, Mihoko"
"BIOL191  KS","BIOL191  KS-02 SP2026","02","SP2026","SP2026","2026-01-20","2026-05-15","1.0","24","8","Open","1","Fri","-----F-","13:15","14:30","CU NS E180","Zhang, Xiao"
"BIOL191F PO","BIOL191F PO-01 SP2026","01","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Cavalcanti, Andre"
"BIOL191F PO","BIOL191F PO-03 SP2026","03","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Crane, Edward J."
"BIOL191F PO","BIOL191F PO-04 SP2026","04","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Hanzawa, Frances M."
"BIOL191F PO","BIOL191F PO-05 SP2026","05","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Karnovsky, Nina Jane"
"BIOL191F PO","BIOL191F PO-06 SP2026","06","SP2026","SP2026","2026-01-20","2026-05-15","1.0","5","0","Open","0","","-------","00:00","00:00","PO ARR ARR","Martinez, Daniel E."
